voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
40;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
43;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
43;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
45;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
